loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date_year,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,issue_date_month,issue_date_day
0,3056,1,3,0,1,A,2,4,4,1,0,2015,0,801,34,0,0,1,2,15,0,0,0,1,0,0,470,0,1,5,0,28,15,8,1,3865,1,0,11,1
0,8824,1,3,2,1,C,3,3,9,1,1,2018,1,60,30,0,0,0,1,8,0,0,0,1,0,0,308,1,1,7,0,4,8,6,0,0,0,0,5,1
0,8825,0,3,0,0,A,4,13,9,0,0,2017,5,245,26,0,1,2,2,16,0,0,0,1,0,0,274,6,1,5,0,7,19,9,1,771,0,0,6,1
0,5918,2,5,1,2,C,1,9,9,0,1,2013,0,0,0,0,0,2,2,17,0,0,0,2,0,0,356,28384,1,15,0,5,23,16,1,9389,2,0,10,1
0,4996,0,3,2,0,D,3,11,7,1,1,2016,0,17,13,0,0,1,0,21,0,0,0,4,1,0,353,0,1,18,0,2,20,12,0,0,0,0,2,1
0,3726,0,3,0,0,A,4,2,9,0,0,2015,4,335,8,0,0,0,0,18,0,0,0,1,1,0,429,4,1,10,0,5,17,3,3,121,0,0,9,1
0,8826,2,3,0,2,A,4,11,9,1,1,2015,0,121,14,0,0,0,1,14,0,0,0,0,0,0,141,0,1,4,0,16,17,12,0,0,0,0,6,1
0,6958,1,3,0,2,B,2,7,9,0,1,2014,4,140,8,0,1,1,1,17,0,0,0,2,0,0,146,4,1,7,0,19,16,10,3,4020,0,0,1,1
0,5999,1,3,1,0,B,4,7,9,1,1,2016,0,740,20,0,0,1,1,15,1,1,0,2,1,0,276,0,1,9,0,4,30,12,1,4453,0,0,1,1
0,8827,1,3,0,1,A,4,3,9,1,1,2014,4,744,11,0,0,1,1,6,0,0,0,1,1,0,353,4,1,2,0,12,8,2,1,5559,1,0,3,1
0,7966,0,3,1,0,C,4,9,0,1,0,2016,0,265,7,0,1,2,3,9,0,0,0,2,1,0,436,0,1,8,0,30,8,3,0,0,0,0,3,1
0,8829,0,3,1,0,D,3,11,9,1,1,2016,0,62,13,0,0,0,0,4,1,0,0,1,1,0,441,2,1,3,0,0,7,3,0,0,0,0,4,1
0,8830,1,3,1,1,B,2,2,1,1,1,2014,0,204,24,0,0,1,2,8,0,0,0,1,0,0,360,0,1,5,0,3,11,9,0,1655,0,0,4,1
0,8643,0,3,0,0,A,4,12,7,1,1,2017,8,79,2,0,0,1,0,11,0,0,0,1,0,0,485,9,1,7,0,5,20,9,2,573,0,0,9,1
0,5206,1,3,1,1,C,2,13,1,1,1,2015,0,261,8,0,1,1,0,7,0,0,0,3,0,0,216,0,1,3,0,4,10,6,3,699,0,0,8,1
0,8831,1,5,3,1,E,4,12,6,1,0,2016,0,163,21,0,1,0,0,10,0,0,0,2,0,0,147,0,1,7,0,16,9,4,3,6080,1,0,12,1
0,8835,1,5,2,1,F,5,11,4,0,1,2010,0,76,26,0,0,2,3,3,0,0,0,3,1,0,450,9770,1,5,0,8,14,8,0,0,0,0,11,1
0,5464,2,5,2,1,D,2,11,9,0,0,2016,0,144,5,0,0,0,1,11,0,0,0,3,0,0,464,0,1,4,0,6,19,9,0,0,0,0,7,1
0,6892,0,3,0,0,B,2,0,2,1,0,2014,0,156,18,0,0,2,1,9,0,0,0,2,1,0,409,0,1,3,0,12,8,4,0,0,0,0,7,1
0,3098,2,3,0,2,A,4,0,9,0,1,2014,0,367,45,0,1,1,1,23,0,0,0,1,1,0,153,0,1,9,0,10,32,14,1,5715,1,0,1,1
0,7023,1,3,1,1,B,4,2,9,1,0,2016,2,477,7,0,0,2,2,12,0,0,0,1,0,0,235,5,1,8,0,4,21,12,2,1617,0,0,5,1
0,5212,2,5,3,3,G,2,6,9,0,1,2017,0,230,2,0,0,0,1,13,0,0,0,4,0,0,206,0,1,8,0,7,22,8,3,15843,4,0,8,1
0,5280,0,3,1,0,C,2,7,9,0,1,2014,0,835,35,0,0,2,2,9,0,0,0,4,1,0,181,0,1,5,0,3,13,8,0,0,0,0,11,1
0,7961,0,3,1,1,C,3,5,9,1,1,2016,0,137,32,0,0,0,0,3,1,1,0,2,1,0,263,0,1,2,0,2,3,1,3,1427,0,0,2,1
0,8836,2,5,0,2,B,3,3,5,0,1,2015,0,412,13,0,0,3,2,13,0,0,0,0,0,0,215,0,1,4,0,3,16,12,0,5709,0,0,10,1
0,7933,0,3,0,0,B,4,13,5,1,0,2018,4,215,8,0,0,1,1,23,0,0,0,2,0,0,175,4,1,14,0,6,25,8,0,0,0,0,4,1
0,5000,0,3,2,0,C,2,11,9,0,1,2014,0,292,17,0,0,2,2,10,0,0,0,2,1,0,166,70,1,6,0,7,11,8,0,0,0,0,1,1
0,8282,0,3,0,0,A,0,11,6,0,1,2015,4,337,14,0,0,0,0,20,0,0,0,3,0,0,222,4,1,2,0,23,3,3,3,2938,0,0,5,1
0,2929,1,5,1,1,C,0,1,7,1,0,2014,4,156,18,0,1,2,1,11,0,0,0,2,0,0,366,4,1,5,0,8,11,6,0,0,0,0,6,1
0,8837,1,3,2,1,C,4,2,4,1,0,2013,5,25,13,0,0,1,1,8,0,0,0,2,1,0,290,21761,1,6,0,2,11,7,0,4687,1,0,6,1
0,5320,1,5,1,0,C,4,4,10,0,0,2015,0,532,27,0,0,1,1,26,2,2,0,1,0,0,163,0,1,5,0,51,14,3,0,4980,1,0,7,1
0,8839,0,3,1,0,C,4,11,9,0,1,2014,0,566,30,0,0,1,1,20,0,0,0,3,1,0,377,0,1,12,0,10,15,9,0,0,0,0,3,1
0,8304,0,3,1,0,C,4,4,9,0,0,2015,0,38,21,0,1,0,0,7,1,1,0,2,1,0,216,0,1,4,0,5,7,6,3,553,0,0,4,1
0,8842,1,5,1,1,C,2,1,9,0,0,2016,4,124,13,0,0,1,1,7,0,0,0,1,0,0,237,4,1,4,0,5,12,8,0,0,0,0,7,1
0,4040,1,5,3,1,E,4,5,9,0,1,2016,2,234,42,0,0,0,0,12,0,0,0,4,0,0,241,5,1,5,0,14,7,6,1,876,0,0,5,1
0,2688,2,5,3,2,D,0,10,9,0,1,2018,2,369,21,0,0,2,2,11,0,0,0,2,0,0,430,5,1,5,0,13,7,5,2,4905,0,0,3,1
0,8844,2,3,0,2,A,3,11,9,0,1,2014,0,514,13,0,0,0,0,16,0,0,0,2,1,0,248,0,1,9,0,12,22,11,0,0,0,0,8,1
0,8846,1,5,1,0,C,4,10,0,1,1,2016,4,289,16,0,1,0,0,13,0,0,0,3,0,0,245,4,1,7,0,29,14,7,0,0,0,0,6,1
0,8802,0,3,0,0,A,2,2,9,0,1,2014,2,491,30,0,0,1,1,14,0,0,0,0,1,0,316,5,1,4,0,5,22,11,2,792,0,0,10,1
0,5428,0,3,1,0,C,2,2,8,0,1,2013,0,330,21,0,0,0,0,11,0,0,0,4,0,0,385,28,1,8,0,12,14,7,2,3059,0,0,6,1
0,8847,3,3,0,3,B,1,2,3,0,1,2016,0,484,21,0,0,0,1,16,0,0,0,1,0,0,329,0,1,5,0,22,18,11,0,0,0,0,3,1
0,6183,1,5,1,0,C,5,2,3,1,1,2015,0,31,2,0,0,3,2,16,0,0,0,1,0,0,261,0,1,8,0,56,22,20,0,0,0,0,4,1
0,3956,1,5,4,2,F,2,8,7,1,1,2016,3,324,10,0,0,2,2,12,0,0,0,1,1,0,120,3,1,3,0,5,11,5,4,8020,2,0,12,1
0,8848,1,5,1,1,C,4,3,9,0,1,2015,0,195,38,0,0,1,2,4,0,0,0,0,0,0,342,0,1,1,0,3,5,5,0,0,0,0,1,1
0,8849,1,3,0,1,A,5,4,9,1,0,2018,4,235,8,0,0,1,1,20,1,1,0,0,0,0,381,4,1,6,0,9,27,17,0,0,0,0,6,1
0,2843,2,3,0,1,A,4,13,0,0,1,2015,4,19,14,0,0,0,1,9,0,0,0,2,0,0,198,4,1,2,0,5,8,3,2,3165,0,0,12,1
0,7508,0,3,0,0,B,2,12,8,1,1,2016,4,89,3,0,0,2,2,13,0,0,0,1,0,0,388,4,1,9,0,8,13,5,3,2854,0,0,2,1
0,5923,1,3,2,1,D,3,3,9,0,0,2015,2,185,3,0,0,1,1,8,0,0,0,2,0,0,500,5,1,2,0,4,9,3,2,1601,0,0,12,1
0,8406,2,3,1,2,C,3,4,5,0,1,2015,0,121,14,0,0,1,1,20,0,0,0,2,1,0,265,0,1,8,0,8,18,8,0,8370,0,0,5,1
0,8850,0,3,2,0,D,5,2,2,1,1,2018,2,145,8,0,0,0,1,11,3,1,0,1,0,0,314,5,1,6,0,8,14,8,0,596,0,0,3,1
0,8851,1,3,0,1,B,2,13,7,1,1,2016,0,390,13,0,0,1,1,5,2,0,0,3,0,0,54,0,1,1,0,3,7,5,3,1603,0,0,10,1
0,6985,1,3,0,1,A,4,7,6,1,1,2014,0,390,13,0,0,0,1,15,0,0,0,0,0,0,107,0,1,11,0,8,17,12,3,2303,0,0,3,1
0,8854,1,3,0,1,A,4,10,4,1,0,2017,0,225,18,0,0,2,2,31,0,0,0,0,0,0,381,0,1,4,0,42,10,7,0,0,0,0,8,1
0,5291,2,3,0,2,A,3,2,9,0,0,2016,4,66,14,0,0,0,0,19,0,0,0,1,0,0,102,2,1,10,0,10,32,18,0,88,0,0,1,1
0,4244,0,3,1,0,B,4,4,9,1,1,2013,4,33,22,0,0,2,2,9,2,1,0,2,1,0,207,70,1,4,0,3,7,5,3,1639,0,0,1,1
0,8855,2,5,2,1,D,3,10,6,1,1,2013,2,102,26,0,1,0,0,10,0,0,0,1,1,0,324,804,1,4,0,4,18,7,1,3248,0,0,7,1
0,8857,4,3,2,3,D,2,12,9,1,1,2016,0,62,13,0,3,0,1,27,0,0,0,2,0,1,190,0,1,19,0,4,37,12,3,9011,2,0,3,1
0,8283,0,3,0,0,B,2,11,8,1,0,2014,0,221,8,0,0,0,0,7,1,1,0,1,0,0,378,0,1,4,0,7,13,8,0,0,0,0,10,1
0,8858,1,3,1,1,C,3,12,9,0,1,2015,0,191,5,0,1,0,0,6,1,0,0,3,0,0,181,0,1,2,0,13,13,5,3,3360,0,0,5,1
0,5720,1,5,2,0,E,2,4,2,0,0,2014,0,97,12,0,0,0,0,5,0,0,0,3,0,0,432,0,1,3,0,8,4,1,0,0,0,0,10,1
0,7209,2,5,1,1,C,4,3,9,0,0,2015,0,678,2,0,0,0,1,18,0,0,0,1,0,0,148,0,1,7,0,8,22,15,0,0,0,0,10,1
0,7541,1,3,0,0,B,2,2,1,1,1,2016,4,29,19,0,1,2,1,15,0,0,0,1,1,0,217,2,1,5,0,1,19,6,0,3067,0,0,5,1
0,8859,2,5,3,1,E,2,9,1,0,1,2013,0,34,18,0,0,2,1,7,0,0,0,2,0,0,325,268,1,4,0,1,5,3,2,8456,0,0,5,1
0,6475,3,3,0,2,A,4,12,9,0,1,2013,4,243,13,0,0,2,1,23,0,0,0,2,0,0,72,1123,1,7,0,25,32,18,3,6412,0,0,11,1
0,6434,2,3,1,2,C,1,13,9,1,1,2015,0,238,22,0,0,0,0,10,0,0,0,3,0,0,226,0,1,4,0,9,12,5,0,0,0,0,11,1
0,8860,0,3,1,0,B,3,11,0,1,0,2014,0,615,15,0,3,0,0,7,0,0,0,2,0,0,222,0,1,4,0,18,8,4,3,1294,0,0,4,1
0,2684,2,5,1,1,C,2,5,9,0,1,2015,0,362,35,0,0,0,0,7,1,0,0,4,0,0,455,0,1,3,0,20,6,4,2,2653,0,0,12,1
0,8861,2,3,0,1,A,4,13,6,0,1,2016,0,234,42,0,0,1,1,26,0,0,0,1,0,0,269,0,1,13,0,12,31,11,0,0,0,0,3,1
0,8863,1,3,2,1,D,4,4,9,0,1,2015,0,133,40,0,0,0,0,7,0,0,0,3,1,0,226,0,1,6,0,4,13,11,1,3240,0,0,4,1
0,3581,1,5,3,1,E,0,2,9,0,0,2016,0,156,18,0,0,1,1,12,0,0,0,3,0,0,269,0,1,5,0,13,11,5,0,6906,0,0,3,1
0,8864,2,5,1,1,C,2,10,5,0,0,2016,4,271,35,0,0,2,2,6,0,0,0,2,0,0,196,4,1,1,0,5,6,4,5,5638,0,0,10,1
0,8866,1,5,1,0,C,4,2,0,1,1,2016,0,808,4,0,0,2,1,5,0,0,0,3,0,0,480,0,1,2,0,15,5,2,0,2900,0,0,10,1
0,8867,0,3,1,0,B,0,3,5,0,1,2017,0,288,13,0,1,2,2,11,0,0,0,3,0,0,222,0,1,5,0,6,10,5,1,3202,0,0,10,1
0,8868,3,3,1,3,B,2,9,9,0,1,2014,0,134,8,0,0,0,1,16,0,0,0,1,0,0,401,0,1,13,0,3,16,11,3,434,0,0,10,1
0,8870,2,5,2,2,E,2,3,9,0,1,2015,4,157,8,0,0,0,0,12,0,0,0,2,1,0,299,4,1,5,0,4,21,10,3,6648,1,0,3,1
0,8754,1,5,1,0,B,3,11,9,0,1,2011,4,130,33,0,0,3,2,7,0,0,0,2,1,0,362,166,1,5,0,8,14,8,5,4343,0,0,9,1
0,6902,0,3,2,0,D,1,3,9,0,0,2016,9,74,30,0,0,2,2,13,0,0,0,4,0,0,178,10,1,6,0,10,8,6,0,0,0,0,8,1
0,4560,2,5,1,1,C,0,11,1,0,1,2015,4,31,2,0,0,0,1,20,0,0,0,2,0,0,279,4,1,9,0,14,16,7,0,0,0,0,3,1
0,7863,1,3,1,1,C,3,10,9,1,1,2017,8,182,8,0,0,1,1,9,0,0,0,2,0,0,31,9,1,7,0,0,11,8,2,4632,1,0,12,1
0,5941,3,3,1,3,B,4,8,9,0,1,2014,4,247,32,0,0,2,2,13,0,0,0,1,0,0,244,4,1,9,0,3,14,10,3,9141,0,0,3,1
0,8871,0,5,2,0,D,4,11,5,1,1,2014,0,166,8,0,0,2,2,13,0,0,0,3,0,0,235,0,1,8,0,5,13,8,0,0,0,0,5,1
0,2933,2,3,1,2,C,4,13,2,1,1,2016,4,215,8,0,0,0,1,13,0,0,0,2,0,0,503,4,1,5,0,7,13,7,2,3515,0,0,8,1
0,8872,1,3,1,1,B,3,4,4,0,0,2017,0,71,9,0,4,2,2,20,0,0,0,1,0,0,382,0,1,9,0,4,22,4,1,3397,0,0,4,1
0,3626,1,3,1,1,B,4,6,9,1,1,2015,0,129,30,0,2,2,1,23,1,1,0,2,1,0,287,0,1,10,0,4,34,12,3,4302,1,0,10,1
0,6935,1,5,1,1,D,4,12,0,1,1,2014,0,143,8,0,0,1,0,4,0,0,0,3,0,0,29,0,1,3,0,0,11,11,0,0,0,0,7,1
0,6081,0,3,0,0,B,4,4,0,0,0,2011,9,640,17,0,1,3,2,15,1,1,0,0,1,0,283,1948,1,5,0,8,14,8,3,528,0,0,5,1
0,8875,1,5,3,1,E,1,3,7,0,1,2014,0,505,10,0,0,2,2,12,2,0,0,2,1,0,495,0,1,6,0,8,16,7,0,0,0,0,4,1
0,8333,0,3,0,0,B,2,13,5,0,0,2017,0,557,7,0,0,0,0,8,0,0,0,1,1,0,382,0,1,5,0,7,6,5,3,1686,0,0,12,1
0,8879,1,3,1,1,C,1,3,9,1,1,2018,0,274,8,0,1,2,1,3,1,0,0,2,0,0,245,0,1,3,0,0,9,5,3,1729,0,0,3,1
0,8880,0,3,0,0,A,2,1,9,0,1,2017,0,45,21,0,0,1,1,25,0,0,0,0,1,0,261,0,1,9,0,12,18,12,0,0,0,0,10,1
0,8600,1,3,0,0,B,2,4,10,1,0,2016,4,302,30,0,0,3,3,20,0,0,0,3,0,0,485,4,1,9,0,12,21,11,3,2889,0,0,3,1
0,6336,1,5,2,1,D,4,3,9,0,0,2015,0,81,15,0,0,0,1,6,1,1,0,0,0,0,137,0,1,1,0,5,13,9,4,1245,0,0,12,1
0,8881,1,3,0,0,B,4,0,0,0,1,2016,0,667,42,0,0,1,1,13,0,0,0,0,0,0,408,0,1,3,0,6,11,4,0,0,0,0,9,1
0,7157,1,3,0,1,A,5,4,9,1,0,2015,0,103,36,0,2,0,1,13,0,0,0,2,0,0,185,0,1,4,0,14,11,4,3,3099,0,0,2,1
0,5030,2,3,0,2,A,2,2,2,0,1,2015,4,408,14,0,0,2,3,10,0,0,0,3,0,0,225,4,1,4,0,21,5,3,0,0,0,0,7,1
0,8882,1,5,3,1,E,3,5,7,0,1,2014,0,315,23,0,0,0,0,10,1,1,0,0,1,0,331,0,1,4,0,7,13,8,0,0,0,0,4,1
0,8883,2,3,0,1,A,5,2,7,0,1,2015,4,74,30,0,0,0,0,19,0,0,0,2,1,0,379,4,1,11,0,8,27,18,2,9122,0,0,6,1
0,8886,1,3,2,1,D,4,4,7,1,0,2017,0,195,38,0,1,0,1,28,0,0,0,1,1,0,462,0,1,15,0,26,35,16,0,0,0,0,8,1
0,6184,1,5,0,1,A,2,0,9,0,0,2017,0,97,12,0,3,3,3,14,0,0,0,1,0,0,366,0,1,8,0,4,19,14,0,0,0,0,3,1
0,4184,1,5,1,1,C,2,6,4,0,1,2018,2,78,19,0,0,1,0,12,0,0,0,2,0,0,166,5,1,6,0,9,7,4,0,0,0,0,1,1
0,2884,0,3,1,1,D,5,3,9,1,1,2013,0,438,9,0,0,0,0,12,0,0,0,3,1,0,308,70,1,8,0,6,18,10,3,3703,1,0,9,1
0,8887,1,3,2,1,D,2,4,0,1,1,2013,5,4,3,0,1,0,1,9,0,0,0,0,1,0,162,6,1,4,0,0,9,5,1,3012,0,0,9,1
0,7670,0,3,0,1,B,2,9,9,1,0,2016,0,149,22,0,0,2,2,11,0,0,0,2,0,0,343,0,1,6,0,6,15,10,0,0,0,0,1,1
0,5956,1,5,1,1,B,5,12,10,0,1,2015,4,359,43,0,2,0,0,29,0,0,0,2,0,0,464,4,1,12,0,13,42,27,3,5964,0,0,12,1
0,7993,1,3,0,1,A,2,3,9,0,0,2013,4,628,24,0,0,2,2,15,0,0,0,2,1,0,389,32497,1,5,0,6,31,15,3,1984,0,0,1,1
0,8888,0,3,2,1,D,2,0,9,0,1,2017,0,51,13,0,2,1,1,10,0,0,0,2,0,0,128,0,1,7,0,6,15,8,0,0,0,0,3,1
0,8889,1,3,0,1,A,2,2,7,1,1,2013,0,134,8,0,0,3,3,7,0,0,0,0,1,0,168,0,1,5,0,4,12,7,2,1289,0,0,2,1
0,6701,0,5,0,0,B,3,9,0,0,0,2017,0,139,8,0,0,2,3,10,0,0,0,2,0,0,143,0,1,6,0,8,18,4,0,0,0,0,2,1
0,7280,0,3,1,0,C,2,2,9,1,1,2016,2,161,14,0,0,1,1,5,0,0,0,0,0,0,241,2,1,2,0,4,5,3,1,144,0,0,5,1
0,7051,3,3,0,3,B,5,12,9,0,1,2016,2,325,30,0,0,2,2,24,0,0,0,2,0,0,348,5,1,14,0,20,24,19,0,0,0,0,3,1
0,3780,0,3,0,0,A,2,0,6,0,0,2015,3,387,19,0,0,2,3,7,1,1,0,1,1,0,487,3,1,4,0,10,10,5,3,1644,0,0,8,1
0,4710,2,3,0,2,B,2,12,2,0,0,2016,0,335,8,0,0,2,1,7,0,0,0,4,0,0,470,0,1,1,0,6,4,1,3,4985,0,0,1,1
0,8890,1,5,0,1,B,4,3,3,0,1,2016,2,658,10,0,0,0,1,7,1,1,0,1,0,0,338,5,1,1,0,3,8,7,1,6197,0,0,4,1
0,3301,2,3,1,2,C,4,3,9,0,1,2015,4,235,8,0,0,0,1,17,0,0,0,3,1,0,344,4,1,12,0,11,39,15,0,2752,0,0,3,1
0,3376,0,3,1,1,C,2,6,7,1,0,2013,0,247,32,0,0,0,0,9,0,0,0,2,0,0,259,28,1,5,0,5,10,7,0,0,0,0,7,1
0,8236,0,3,1,0,C,0,9,3,0,1,2015,5,785,38,0,0,1,1,9,0,0,0,2,0,0,46,6,1,4,0,3,7,3,0,0,0,0,12,1
0,4945,2,3,0,2,B,4,12,9,0,1,2015,0,230,2,0,2,2,2,18,0,0,0,3,1,0,239,0,1,10,0,5,24,13,3,7694,0,0,3,1
0,8893,1,5,1,1,C,2,11,7,0,0,2016,0,590,8,0,0,2,2,11,0,0,0,2,0,0,196,0,1,6,0,5,14,8,5,8252,2,0,7,1
0,6691,1,3,2,1,C,3,11,1,1,1,2017,0,372,30,0,0,3,3,16,0,0,0,2,0,0,198,0,1,12,0,2,15,10,0,2261,0,0,3,1
0,8894,0,3,1,0,B,2,2,9,1,1,2015,2,241,7,0,0,0,1,9,0,0,0,3,0,0,294,5,1,7,0,2,20,10,0,0,0,0,10,1
0,8896,1,3,2,1,D,5,8,9,1,0,2018,0,301,21,0,0,0,0,3,0,0,0,1,0,1,308,0,1,2,0,0,4,2,0,0,0,0,5,1
0,8134,1,5,2,1,E,2,10,9,0,1,2015,0,235,8,0,0,0,0,4,0,0,0,3,0,0,516,0,1,2,0,3,12,4,0,0,0,0,7,1
0,6237,0,3,0,0,A,5,11,9,0,1,2014,0,430,7,0,0,4,4,33,0,0,0,0,0,0,489,0,1,15,0,1,42,21,0,0,0,0,10,1
0,8898,2,3,1,1,C,2,2,6,1,1,2016,4,373,13,0,0,2,2,11,2,0,1,4,1,0,107,4,1,5,0,14,9,5,0,0,0,0,1,1
0,2983,2,3,0,1,A,3,4,0,0,1,2015,0,570,43,0,0,2,2,10,0,0,0,0,1,0,244,0,1,5,0,6,15,11,3,6651,0,0,2,1
0,3685,2,5,1,1,C,2,12,9,0,1,2015,0,290,18,0,0,0,0,15,0,0,0,3,1,0,414,0,1,8,0,14,9,6,0,1952,0,0,7,1
0,6299,1,5,1,1,C,4,11,9,0,1,2012,4,292,17,0,1,2,2,7,0,0,0,3,1,0,273,234,1,6,0,5,15,10,1,6837,0,0,12,1
0,3671,1,3,0,1,A,2,7,9,0,1,2014,0,49,12,0,1,2,2,9,0,0,0,2,1,0,284,0,1,5,0,3,11,7,3,5081,0,0,10,1
0,4564,0,3,1,0,C,2,4,4,1,1,2013,3,230,2,0,0,0,1,6,3,3,0,2,1,0,280,3,1,4,0,5,9,5,2,1469,0,0,7,1
0,8768,0,3,0,1,B,2,3,9,1,0,2015,4,705,19,0,0,1,1,27,0,0,0,1,0,0,166,4,1,18,0,11,34,25,3,664,0,0,9,1
0,8899,0,3,1,1,C,4,1,2,1,1,2015,4,160,4,0,0,0,0,24,0,0,0,3,0,0,101,4,1,4,0,20,4,3,3,56,0,0,12,1
0,8903,2,3,4,4,F,1,4,5,0,1,2017,4,134,8,0,0,0,0,9,0,0,0,2,1,0,382,4,1,4,0,7,16,12,0,7623,0,0,2,1
0,6598,1,5,1,0,D,4,7,7,0,1,2015,4,310,24,0,0,1,1,10,0,0,0,2,1,0,424,4,1,6,0,9,8,3,3,259,0,0,11,1
0,8905,2,5,3,2,F,2,3,1,0,0,2014,0,90,21,0,1,1,1,10,0,0,0,4,0,0,189,0,1,5,0,13,6,4,1,9566,0,0,4,1
0,6099,0,3,0,0,B,2,4,2,1,0,2015,4,271,35,0,0,0,0,20,0,0,0,2,0,0,359,4,1,3,0,25,6,1,3,2779,0,0,1,1
0,8411,0,3,2,0,D,2,2,4,1,1,2017,8,137,32,0,1,1,1,14,0,0,0,2,0,0,172,9,1,7,0,2,29,17,0,0,0,0,11,1
0,8906,0,5,1,0,C,2,11,2,0,0,2010,8,71,9,0,1,0,1,5,0,0,0,0,1,0,86,13234,1,5,0,8,14,8,0,0,0,0,8,1
0,6221,2,5,2,2,E,2,2,1,1,0,2015,0,61,31,0,0,0,1,10,0,0,0,2,0,0,261,0,1,5,0,7,11,4,0,0,0,0,12,1
0,5046,0,3,0,0,A,2,6,0,1,0,2015,0,109,21,0,0,0,0,8,0,0,0,1,0,0,205,0,1,2,0,4,19,6,2,153,0,0,4,1
0,5660,0,3,1,0,B,2,3,5,1,0,2012,0,382,2,0,0,1,2,6,0,0,0,2,1,0,295,0,1,5,0,1,8,6,0,0,0,0,10,1
0,4759,1,3,2,1,D,5,2,0,1,1,2016,0,705,19,0,3,1,2,18,1,1,0,1,1,0,500,0,1,11,0,5,22,10,1,6806,1,0,7,1
0,8308,2,3,2,3,F,2,9,3,0,1,2013,0,235,8,0,1,0,1,17,0,0,0,4,1,0,179,38,1,12,0,6,32,23,0,0,0,0,12,1
0,6674,1,3,1,1,B,2,6,2,0,1,2013,0,328,3,0,0,0,0,18,0,0,0,2,1,0,369,412,1,6,0,10,34,17,0,0,0,0,3,1
0,5479,0,3,0,0,A,5,2,9,0,0,2014,4,570,43,0,0,2,2,10,1,1,0,0,0,0,333,4,1,2,0,5,11,9,3,2253,0,0,10,1
0,8909,1,3,1,1,C,2,6,7,0,1,2016,0,35,14,0,0,1,1,13,0,0,0,3,0,0,100,0,1,3,0,8,9,2,1,3102,0,0,3,1
0,8911,0,3,2,1,C,2,4,9,0,0,2013,0,271,35,0,0,2,2,10,1,1,0,2,1,0,235,40552,1,8,0,6,13,10,0,0,0,0,6,1
0,5631,1,3,1,1,C,2,11,0,1,1,2014,9,469,27,0,1,1,1,13,0,0,0,3,1,0,333,10,1,8,0,9,19,3,0,0,0,0,10,1
0,8913,0,3,1,0,B,0,7,7,1,1,2012,0,436,8,0,0,0,0,10,1,1,0,2,1,0,137,38,1,4,0,13,5,2,0,0,0,0,9,1
0,6173,2,5,1,1,C,2,7,9,1,1,2014,0,495,14,0,2,1,1,11,0,0,0,2,0,0,279,0,1,4,0,8,11,4,0,0,0,0,12,1
0,8379,1,5,2,0,D,4,5,8,0,1,2015,5,258,8,0,1,0,0,4,0,0,0,0,0,0,226,6,1,2,0,2,7,4,5,3252,0,0,7,1
0,8915,0,3,1,0,C,2,3,6,1,0,2016,2,302,30,0,2,2,2,10,0,0,0,3,1,0,216,5,1,6,0,3,11,9,0,0,0,0,10,1
0,7517,0,3,0,0,A,4,11,9,1,1,2016,4,25,13,0,0,1,1,7,0,0,1,0,0,0,428,4,1,5,0,4,14,8,3,3237,0,0,3,1
0,4814,1,3,0,1,A,3,8,5,1,0,2015,4,51,13,0,0,3,2,16,1,0,0,1,0,0,172,4,1,10,0,10,15,9,3,4400,0,0,5,1
0,8917,3,3,0,2,B,2,6,2,1,1,2017,4,64,14,0,0,0,1,14,0,0,0,2,0,0,100,4,1,7,0,3,14,6,0,0,0,0,12,1
0,5411,0,3,0,0,B,5,1,9,1,0,2016,5,259,19,0,0,2,2,9,2,0,0,0,0,0,458,6,1,3,0,7,8,3,3,399,0,0,3,1
0,8919,0,3,1,0,B,2,10,4,1,0,2014,0,97,12,0,0,2,1,5,1,1,0,1,0,0,320,0,1,1,0,8,7,4,0,323,0,0,9,1
0,8920,2,3,0,2,A,5,0,9,0,1,2013,0,134,8,0,0,2,2,7,0,0,0,2,0,0,476,4539,1,3,0,4,7,2,3,4155,0,0,10,1
0,7147,2,3,1,2,B,4,11,9,1,0,2017,0,4,3,0,1,2,1,8,0,0,0,2,0,0,299,0,1,3,0,10,10,5,0,0,0,0,9,1
0,7491,1,5,1,1,B,3,10,9,0,0,2016,0,38,21,0,0,1,2,12,0,0,0,2,0,0,235,0,1,5,0,1,13,10,0,0,0,0,3,1
0,5328,0,3,0,0,B,4,12,3,0,0,2017,2,32,21,0,0,3,3,23,0,0,0,0,0,0,115,5,1,10,0,13,27,18,3,429,0,0,2,1
0,5408,2,5,1,1,C,4,10,8,0,0,2017,0,397,35,0,5,0,1,5,0,0,0,2,0,1,438,0,1,3,0,4,18,5,4,9427,0,0,5,1
0,7352,0,3,0,0,B,2,12,9,1,1,2015,0,471,42,0,2,0,0,7,0,0,0,1,1,0,280,0,1,5,0,16,5,4,0,0,0,0,12,1
